STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT11
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/7/2026,,,,,0,,0,2,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/8/2026,,,,,0.06,,1.2,3.5,,,,,,,,0.1,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/9/2026,,,,,0,,0,2.5,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/10/2026,,,,,0,,0,2.5,,,,,,,0.6,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/11/2026,,,,,0,,0,1,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/12/2026,,,,,0,,0,0.5,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/13/2026,,,,,0,,0,0.5,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/14/2026,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/15/2026,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/16/2026,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/17/2026,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/18/2026,,,,,0.12,,,,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/19/2026,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/20/2026,,,,,0.04,,,,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/21/2026,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/22/2026,,,,,0.03,,0.3,0.5,,,,,,,,0,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/23/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/24/2026,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/25/2026,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/26/2026,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/27/2026,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",2/28/2026,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILCK0094,"LINCOLNWOOD 1.8 E, IL US",3/1/2026,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/1/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/2/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/3/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/4/2025,,,,,0.24,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/5/2025,,,,,1.2,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/6/2025,,,,,0.05,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/7/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/8/2025,,,,,0.1,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/9/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/10/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/11/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/12/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/13/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/14/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/15/2025,,,,,0.61,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/16/2025,,,,,0.11,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/17/2025,,,,,0.04,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/18/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/19/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/20/2025,,,,,0.97,,1.8,2,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/21/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/22/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/23/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/24/2025,,,,,0.25,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/25/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/26/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/27/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/28/2025,,,,,0.52,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/29/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/30/2025,,,,,0.02,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",3/31/2025,,,,,0.12,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/1/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/2/2025,,,,,0.95,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/3/2025,,,,,0.56,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/4/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/5/2025,,,,,0.26,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/6/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/7/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/11/2025,,4,0.04,,,,,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/12/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/13/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/14/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/15/2025,,,,,0.01,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/16/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/17/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/18/2025,,,,,0.09,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/19/2025,,,,,0.32,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/20/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/21/2025,,,,,0.71,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/22/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/23/2025,,,,,0.33,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/24/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/25/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/26/2025,,,,,0.9,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/27/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/28/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/29/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",4/30/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/1/2025,,,,,0.38,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/2/2025,,,,,0.1,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/3/2025,,,,,0.01,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/4/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/5/2025,,,,,0.09,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/6/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/7/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/8/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/9/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/10/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/11/2025,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/12/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/13/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/14/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/15/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/16/2025,,,,,0.09,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/17/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/18/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/19/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/20/2025,,,,,0.37,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/21/2025,,,,,0.17,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/22/2025,,,,,0.04,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/23/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/24/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/25/2025,,,,,0.04,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/26/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/27/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/28/2025,,,,,0.05,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/29/2025,,,,,0.42,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/30/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",5/31/2025,,,,,0.03,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/1/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/2/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/3/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/4/2025,,,,,0.48,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/5/2025,,,,,0.39,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/6/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/7/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/8/2025,,,,,0.09,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/9/2025,,,,,0.07,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/10/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/11/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/12/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/13/2025,,,,,0.09,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/14/2025,,,,,0.03,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/15/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/16/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/17/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/18/2025,,,,,0.23,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/19/2025,,,,,2.48,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/20/2025,,,,,0.43,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/21/2025,,,,,0.01,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/22/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/23/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/24/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/25/2025,,,,,0.75,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/26/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/27/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/28/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/29/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",6/30/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/1/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/2/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/3/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/4/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/5/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/6/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/7/2025,,,,,1.07,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/8/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/9/2025,,,,,0.08,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/10/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/11/2025,,,,,1.06,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/12/2025,,,,,0.01,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/13/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/14/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/15/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/16/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/17/2025,,,,,0.28,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/18/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/19/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/20/2025,,,,,0.29,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/21/2025,,,,,0.07,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/22/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/23/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/24/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/25/2025,,,,,0.71,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/26/2025,,,,,3.49,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/27/2025,,,,,0.03,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/28/2025,,,,,0.13,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/29/2025,,,,,0.01,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/30/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",7/31/2025,,,,,1.09,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/1/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/2/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/3/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/4/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/5/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/6/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/7/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/8/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/9/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/10/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/11/2025,,,,,0.05,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/12/2025,,,,,0.55,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/13/2025,,,,,0.21,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/14/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/15/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/16/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/17/2025,,,,,1.8,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/18/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/19/2025,,,,,1.35,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/20/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/21/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/22/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/23/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/24/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/25/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/26/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/27/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/28/2025,,,,,0.32,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/29/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/30/2025,,,,,0.04,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",8/31/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",9/1/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",9/2/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0079,"BURR RIDGE 1.9 SW, IL US",9/3/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
